world	nonwrapper_gain	full_gain	max_two_gain
1655	7.083143743	-39.152516810	7.083143743
1656	8.148225735	-52.637869990	8.148225735
1657	15.899606793	-64.768710218	15.899606793
1658	6.464250920	-42.929864214	6.464250920
1659	-1.276317155	-90.832218981	-1.276317155
1660	7.480259956	-79.795067773	7.480259956
1661	-0.935405042	-86.278104428	-0.935405042
1662	16.170703876	-104.373161264	16.170703876
1663	5.073675808	-42.947409680	5.073675808
1664	16.408338777	-46.830766181	16.408338777
1665	6.401477701	-57.524935080	6.401477701
1666	-19.153847272	-82.078010806	-19.153847272
1667	7.504792242	-38.119801854	7.504792242
1668	7.271188546	-66.770757822	7.271188546
1669	-2.122081169	-49.724975591	-2.122081169
1670	-2.109600345	-77.299151653	-2.109600345
1671	-1.937881028	-88.622967834	-1.937881028
1672	7.129055858	-60.788700498	7.129055858
1673	7.038257509	-44.550766484	7.038257509
1674	-1.656105775	-41.616372352	-1.656105775
1675	-1.507236132	-47.010716552	-1.507236132
1676	6.881535157	-39.407580682	6.881535157
1677	-2.870518723	-59.910749212	-2.870518723
1678	6.857811508	-27.617991210	6.857811508
1679	6.844360603	-68.625408327	6.844360603
1680	-1.159747711	-55.258091608	-1.159747711
1681	-10.361856279	-66.860867044	-10.361856279
1682	6.685731283	-73.882890480	6.685731283
1683	6.875582836	-58.957690553	6.875582836
1684	6.661964781	-69.213179445	6.661964781
1685	15.977693881	-49.756763688	15.977693881
1686	16.211529447	-16.935343539	16.211529447
1687	-1.971585692	-20.856091377	-1.971585692
1688	7.516444416	-31.697516862	7.516444416
1689	6.815917941	-58.777065936	6.815917941
1690	7.305381462	-54.105409420	7.305381462
1691	8.143760196	-93.657016022	8.143760196
1692	-0.271000272	-56.682953469	-0.271000272
1693	-10.588995326	-66.215570097	-10.588995326
1694	-1.955963453	-52.342979507	-1.955963453
1695	7.696928262	-67.288173440	7.696928262
1696	7.042118981	-45.248031384	7.042118981
1697	-0.884606840	-53.156024107	-0.884606840
1698	7.345302503	-34.829977618	7.345302503
1699	15.888172931	-20.016739362	15.888172931
1700	-10.625257442	-62.257534938	-10.625257442
1701	7.931979091	-33.964620240	7.931979091
1702	7.365475496	-58.840877885	7.365475496
1703	-2.206167758	-72.298921414	-2.206167758
1704	5.520299970	-63.883243007	5.520299970
1705	5.780770238	-45.983016536	5.780770238
1706	-2.410651640	-90.937438082	-2.410651640
1707	15.918648181	-27.918291259	15.918648181
1708	-0.860861587	-98.513158296	-0.860861587
1709	14.852178252	-67.486094907	14.852178252
1710	-1.683797761	-78.420656586	-1.683797761
1711	7.724611298	-62.467889211	7.724611298
1712	-0.672729251	-55.924119966	-0.672729251
1713	-1.700018702	-96.484006902	-1.700018702
1714	7.140558314	-55.208439595	7.140558314
1715	5.963931843	-84.767049676	5.963931843
1716	7.141095009	-63.444692214	7.141095009
1717	15.089813153	-63.911790680	15.089813153
1718	-1.315504396	-53.013664685	-1.315504396
1719	7.266243862	-44.540289621	7.266243862
1720	15.918648181	-40.032959749	15.918648181
1721	16.388334785	-49.838823682	16.388334785
1722	-2.677647175	-40.377363583	-2.677647175
1723	7.460255964	-32.376363288	7.460255964
1724	-1.336180180	-60.229291760	-1.336180180
1725	-9.887320276	-93.374314985	-9.887320276
1726	-1.924769048	-59.735770862	-1.924769048
1727	-1.925682527	-67.470343572	-1.925682527
1728	7.282608850	-93.951385012	7.282608850
1729	7.529645025	-72.859898822	7.529645025
1730	-0.709185765	-50.477690130	-0.709185765
1731	-1.579810089	-56.958497311	-1.579810089
1732	7.283571454	-89.455866859	7.283571454
1733	15.740058979	-77.478289539	15.740058979
1734	-2.807776280	-8.718074232	-2.807776280
1735	-10.575776480	-62.624707324	-10.575776480
1736	6.897942812	-82.937188403	6.897942812
1737	7.254916865	-64.923938007	7.254916865
1738	5.779737291	-53.580273744	5.779737291
1739	-1.298792514	-116.201908585	-1.298792514
1740	-2.394194324	-70.595092449	-2.394194324
1741	-2.226171751	-67.723180298	-2.226171751
1742	7.692959925	-67.320240895	7.692959925
1743	-2.284919256	-59.012103853	-2.284919256
1744	-11.402521277	-116.411030055	-11.402521277
1745	6.429974168	-61.084318717	6.429974168
1746	16.408338777	-60.257305315	16.408338777
1747	-2.372334210	-59.628602736	-2.372334210
1748	-2.110602790	-69.202476643	-2.110602790
1749	7.081951393	-25.015884951	7.081951393
1750	16.104854793	-63.641740571	16.104854793
1751	-2.565877550	-112.123437107	-2.565877550
1752	8.054711228	-83.262104007	8.054711228
1753	6.614168720	-49.721173812	6.614168720
1754	15.240719319	-46.349951133	15.240719319
1755	6.697156195	-51.646575625	6.697156195
1756	6.418801728	-47.131838691	6.418801728
1757	6.385979610	-48.736341425	6.385979610
1758	7.107667602	-52.573192387	7.107667602
1759	15.093578491	-45.945095230	15.093578491
1760	7.258564818	-54.106884580	7.258564818
1761	-1.520755439	-72.561709055	-1.520755439
1762	-1.143571923	-68.163717859	-1.143571923
1763	7.326261115	-69.499081340	7.326261115
1764	-1.695271984	-37.770427550	-1.695271984
1765	-1.152131421	-77.215243159	-1.152131421
1766	-2.551903873	-110.972274400	-2.551903873
1767	-1.930704775	-53.543696219	-1.930704775
1768	7.964241231	-68.101434901	7.964241231
1769	7.722682511	-90.481535634	7.722682511
1770	5.593886172	-82.987640905	5.593886172
1771	-10.169229481	-93.193712894	-10.169229481
1772	-3.283801774	-82.570679889	-3.283801774
1773	-18.359252832	-96.573480481	-18.359252832
1774	6.463489630	-21.845454553	6.463489630
1775	-2.135755221	-90.943138648	-2.135755221
1776	-0.462777386	-47.570161927	-0.462777386
1777	7.262533154	-26.210919205	7.262533154
1778	7.037415116	-73.995052993	7.037415116
1779	8.194128901	-46.098570568	8.194128901
1780	-9.920035529	-84.433708158	-9.920035529
1781	-1.095942969	-28.780830694	-1.095942969
1782	-18.301949803	-71.811510349	-18.301949803
1783	16.346230955	-38.342447603	16.346230955
1784	-1.066365290	-72.892882492	-1.066365290
1785	6.656361178	-49.304233918	6.656361178
1786	-0.501018884	-69.127484349	-0.501018884
1787	16.776875852	-17.348327175	16.776875852
1788	5.542084153	-33.468858914	5.542084153
1789	-2.463815601	-45.277504636	-2.463815601
1790	-2.004853047	-87.956769449	-2.004853047
1791	14.806275086	-54.281038539	14.806275086
1792	-1.971331127	-63.832418025	-1.971331127
1793	-0.874004121	-70.561743388	-0.874004121
1794	7.951983083	-53.076182967	7.951983083
1795	14.412257086	-44.074150090	14.412257086
1796	-1.056585209	-91.385770318	-1.056585209
1797	16.585043189	-65.486531505	16.585043189
1798	15.123232482	-46.263756348	15.123232482
1799	-1.546132045	-57.760941268	-1.546132045
1800	6.221975021	-58.035358971	6.221975021
1801	14.871219640	-41.827898593	14.871219640
1802	13.956755993	-44.350875132	13.956755993
1803	6.810978051	-37.550948385	6.810978051
1804	5.983200307	-59.552224064	5.983200307
1805	-9.531494462	-76.213353183	-9.531494462
1806	-1.487345060	-90.347351475	-1.487345060
1807	8.345035066	-38.608895923	8.345035066
1808	5.958396836	-30.713554299	5.958396836
1809	7.372236287	-41.070180456	7.372236287
1810	-1.827907298	-47.712356368	-1.827907298
1811	5.979231971	-62.734060809	5.979231971
1812	-1.119657669	-64.873830492	-1.119657669
1813	15.547895254	-29.051477744	15.547895254
1814	14.822479743	-62.416608361	14.822479743
1815	7.938273870	-56.844688580	7.938273870
1816	15.888172931	-41.240603871	15.888172931
1817	-2.782646762	-69.905327420	-2.782646762
1818	7.275654084	-75.345241430	7.275654084
1819	-1.519792836	-68.701259870	-1.519792836
1820	16.265828428	-77.387906652	16.265828428
1821	14.019601028	-57.402440375	14.019601028
1822	-2.413205158	-62.749158218	-2.413205158
1823	7.700697043	-77.871698018	7.700697043
1824	6.960834093	-53.067987351	6.960834093
1825	15.887223884	-35.886312375	15.887223884
1826	16.542982212	-64.250788548	16.542982212
1827	-2.235626491	-80.712554467	-2.235626491
1828	-1.967206667	-73.326673243	-1.967206667
1829	6.845323207	-41.961265673	6.845323207
1830	-2.029362420	-6.572278032	-2.029362420
1831	15.068028971	-51.488238556	15.068028971
1832	6.242766045	-70.410426450	6.242766045
1833	15.890965145	-56.893048215	15.890965145
1834	6.153062130	-29.384932676	6.153062130
1835	6.866388495	-32.899455700	6.866388495
1836	7.259478297	-43.502961601	7.259478297
1837	16.739791543	-33.340126073	16.739791543
1838	6.635952902	-22.314481809	6.635952902
1839	6.965375379	-70.611072952	6.965375379
1840	15.994774198	-49.880940252	15.994774198
1841	6.714798583	-69.171101068	6.714798583
1842	8.018330165	-36.711066151	8.018330165
1843	-1.111243097	-55.635797084	-1.111243097
1844	-18.727847981	-99.321408350	-18.727847981
1845	-9.686141889	-79.499449471	-9.686141889
1846	8.148225735	-81.994924357	8.148225735
1847	6.603706412	-57.300665924	6.603706412
1848	14.367316525	-56.179917320	14.367316525
1849	14.883736503	-47.271839427	14.883736503
1850	7.967951938	-82.311771076	7.967951938
1851	7.267157341	-10.984630490	7.267157341
1852	-2.623157024	-77.699100160	-2.623157024
1853	-2.179538594	-49.395601329	-2.179538594
1854	-1.258021574	-57.187187286	-1.258021574
1855	7.332328970	-87.618130650	7.332328970
1856	15.480462688	-42.652841740	15.480462688
1857	6.406219627	-84.973812412	6.406219627
1858	6.385993167	-71.694347121	6.385993167
1859	6.377496423	-57.875159279	6.377496423
1860	-1.504429954	-77.353196736	-1.504429954
1861	-9.317604814	-38.950178357	-9.317604814
1862	16.108596054	-54.289705051	16.108596054
1863	14.367258450	-47.515739891	14.367258450
1864	-1.394425670	-57.105224654	-1.394425670
1865	7.926946873	-78.939092689	7.926946873
1866	-10.516840658	-75.967430054	-10.516840658
1867	7.332159969	-71.902624174	7.332159969
1868	-10.391683205	-43.011577863	-10.391683205
1869	-10.346751593	-56.391449776	-10.346751593
1870	-1.048127784	-53.870637227	-1.048127784
1871	-1.153035951	-37.011500521	-1.153035951
1872	-1.276317155	-55.686270732	-1.276317155
1873	-1.278167427	-55.126295050	-1.278167427
1874	7.504396316	-59.466485406	7.504396316
1875	-10.612056833	-22.845701893	-10.612056833
1876	-1.534039834	-51.180871040	-1.534039834
1877	15.654292848	-42.109500333	15.654292848
1878	-1.087124113	-62.375735322	-1.087124113
1879	5.583283453	-68.701798433	5.583283453
1880	-1.098795044	-49.677295383	-1.098795044
1881	8.399275974	-41.082342419	8.399275974
1882	-2.783005668	-82.354365104	-2.783005668
1883	-0.631858303	-66.891155674	-0.631858303
1884	-2.844484676	-65.882923601	-2.844484676
1885	6.301946619	-76.859906629	6.301946619
1886	7.079083080	-88.526172990	7.079083080
1887	5.370373785	-82.638861702	5.370373785
1888	-2.615491423	-78.968083816	-2.615491423
1889	7.797234729	-69.609098797	7.797234729
1890	15.649633500	-54.826105452	15.649633500
1891	15.888172931	-47.912514806	15.888172931
1892	5.982369164	-57.858239955	5.982369164
1893	6.823525468	-32.692432418	6.823525468
1894	16.174503212	-6.161137778	16.174503212
1895	-2.202359136	-68.010984176	-2.202359136
1896	5.757934872	-21.819606486	5.757934872
1897	15.514831064	-54.814365472	15.514831064
1898	6.635952902	0.510585429	6.635952902
1899	-2.594593533	-70.735410918	-2.594593533
1900	7.423485185	-50.382390005	7.423485185
1901	-9.985893562	-69.702850342	-9.985893562
1902	-2.137381297	-36.770970751	-2.137381297
1903	8.203429247	-71.213455812	8.203429247
1904	6.498520148	-44.831749783	6.498520148
1905	6.555198967	-37.477296408	6.555198967
1906	15.711227182	-65.236628055	15.711227182
1907	-10.614026928	-113.721316891	-10.614026928
1908	7.906849573	-47.760527150	7.906849573
1909	15.457483517	-39.980599016	15.457483517
1910	7.612708780	-16.920768891	7.612708780
1911	6.589659348	-86.499984919	6.589659348
1912	-2.221268693	-63.992945959	-2.221268693
1913	-1.287568700	-37.472154213	-1.287568700
1914	7.746542134	-33.863055030	7.746542134
1915	7.730195617	-71.299751314	7.730195617
1916	6.255077437	-102.334807735	6.255077437
1917	7.038150644	-58.215802917	7.038150644
1918	-1.331616725	-62.080281966	-1.331616725
1919	16.562986204	-40.111992881	16.562986204
1920	-11.043438943	-92.991765891	-11.043438943
1921	15.497668411	-43.628982845	15.497668411
1922	16.326313907	-70.381430333	16.326313907
1923	15.981631664	-89.239393569	15.981631664
1924	6.473283973	-58.259531675	6.473283973
1925	7.238560826	-49.948203968	7.238560826
1926	6.456459171	-33.571936379	6.456459171
1927	-2.243252068	-50.437815790	-2.243252068
1928	-2.393253704	-71.487450222	-2.393253704
1929	15.473732691	-56.914916435	15.473732691
1930	7.042074463	-47.020956148	7.042074463
1931	-2.222439439	-73.814521538	-2.222439439
1932	6.986536559	-17.420943861	6.986536559
1933	15.894071785	0.949866887	15.894071785
1934	6.458926176	-85.696735014	6.458926176
1935	14.801702682	-27.720931081	14.801702682
1936	15.745662582	-64.944055128	15.745662582
1937	7.752101219	-23.552873436	7.752101219
1938	-10.509114491	-72.069552279	-10.509114491
1939	-11.263169371	-77.855667819	-11.263169371
1940	14.818783000	-72.593850603	14.818783000
1941	6.492948363	-66.063622563	6.492948363
1942	-0.894306669	-59.566756595	-0.894306669
1943	15.914906920	-40.509214011	15.914906920
1944	-1.500697642	-91.663936195	-1.500697642
1945	15.322686115	-65.148700759	15.322686115
1946	6.731695935	-96.087656562	6.731695935
1947	15.890956195	-57.917812215	15.890956195
1948	0.000053958	-57.446792285	0.000053958
1949	15.524208260	-34.580537604	15.524208260
1950	-2.418078024	-33.196469146	-2.418078024
1951	6.492819203	-36.874545696	6.492819203
1952	-2.572739008	-65.478867822	-2.572739008
1953	6.476632165	-44.400049017	6.476632165
1954	15.691363600	-40.967714993	15.691363600
1955	6.594222803	-62.053308239	6.594222803
1956	-1.594976262	-114.147780381	-1.594976262
1957	-1.328515100	-37.469532192	-1.328515100
1958	-1.304000191	-108.032783939	-1.304000191
1959	6.389961503	-91.249557282	6.389961503
1960	5.875159262	-35.167017078	5.875159262
1961	5.991770438	-62.175889336	5.991770438
1962	6.866330420	-52.312266762	6.866330420
1963	7.041125823	-42.521731516	7.041125823
1964	6.851803622	-72.153447775	6.851803622
1965	-1.804302456	-39.917965339	-1.804302456
1966	6.262756480	-58.224310337	6.262756480
1967	-1.948338214	-65.634813918	-1.948338214
1968	15.038374980	-33.197873381	15.038374980
1969	-1.950255510	-46.790016190	-1.950255510
1970	-2.331349289	-74.364261927	-2.331349289
1971	7.676106683	-55.172765614	7.676106683
1972	-1.881536855	-53.353567827	-1.881536855
1973	7.259536371	-64.637584151	7.259536371
1974	-1.700246127	-35.531437789	-1.700246127
1975	16.152483747	-34.439141530	16.152483747
1976	7.328449261	-50.593781539	7.328449261
1977	-2.615491423	-54.948532175	-2.615491423
1978	-2.859960261	-39.956796147	-2.859960261
1979	7.477109206	-49.968377631	7.477109206
1980	-1.586517579	-28.111018116	-1.586517579
1981	6.891807933	-35.978594321	6.891807933
1982	5.955657682	-72.476667987	5.955657682
1983	-1.737360990	-51.404736862	-1.737360990
1984	6.448193437	-49.068717434	6.448193437
1985	15.899606793	-49.878544815	15.899606793
1986	-1.118442406	-68.210841167	-1.118442406
1987	15.478296145	-45.527057718	15.478296145
1988	-1.770624412	-71.330265799	-1.770624412
1989	7.279962024	-56.678848331	7.279962024
1990	-2.983152837	-101.694658553	-2.983152837
1991	16.349293078	-40.715979333	16.349293078
1992	6.939925571	-67.677893695	6.939925571
1993	-3.086992443	-43.317180941	-3.086992443
1994	16.392076046	-53.752278819	16.392076046
1995	-1.722030309	-65.050291683	-1.722030309
1996	6.480483282	-46.028709330	6.480483282
1997	-9.234465608	-90.872748670	-9.234465608
1998	6.656436629	-80.037316650	6.656436629
1999	16.396730602	-32.836251053	16.396730602
2000	5.776172378	-69.794204084	5.776172378
2001	7.796044700	-49.710670304	7.796044700
2002	-2.670012649	-58.638814041	-2.670012649
2003	-10.799051678	-69.453768671	-10.799051678
2004	-11.178028910	-70.585527910	-11.178028910
2005	-2.237726009	-52.830241573	-2.237726009
2006	7.255737036	-45.445448302	7.255737036
2007	7.021901470	-10.624220087	7.021901470
2008	6.476632165	-36.992842496	6.476632165
2009	-1.563454049	-46.795658751	-1.563454049
2010	14.590788213	-36.373466186	14.590788213
2011	-10.124955177	-60.625593751	-10.124955177
2012	16.305405385	-1.762855388	16.305405385
2013	7.487034471	-62.533408468	7.487034471
2014	14.661267775	-41.850813032	14.661267775
2015	6.457363701	-26.717505270	6.457363701
2016	-0.814958421	-38.492785109	-0.814958421
2017	-1.475652484	-64.729674352	-1.475652484
2018	-9.725956925	-30.106588184	-9.725956925
2019	15.866388749	-27.021543474	15.866388749
2020	7.141103958	-57.171605994	7.141103958
2021	-10.186435204	-42.884814746	-10.186435204
2022	7.332159969	-58.604860896	7.332159969
2023	6.038277670	-40.940913998	6.038277670
2024	15.313284842	-49.950868571	15.313284842
2025	15.236097790	-61.935333008	15.236097790
2026	-2.220959282	-57.782864338	-2.220959282
2027	7.951983083	-34.083725130	7.951983083
2028	-1.101631775	-74.869355912	-1.101631775
2029	-10.829745817	-70.245144113	-10.829745817
2030	-0.570001106	-47.723210588	-0.570001106
2031	-11.288205580	-71.753766734	-11.288205580
2032	-12.046868250	-52.348269585	-12.046868250
2033	6.697156195	-83.341609836	6.697156195
2034	-10.337341370	-61.403640364	-10.337341370
2035	-10.637006099	-67.977940783	-10.637006099
2036	7.123916776	-60.683067210	7.123916776
2037	-1.753446179	-65.788612853	-1.753446179
2038	7.246335762	-84.177477091	7.246335762
2039	7.780588398	-79.180478380	7.780588398
2040	6.500346864	-63.425642923	6.500346864
2041	15.222050726	-72.015241094	15.222050726
2042	-1.721125780	-73.990530655	-1.721125780
2043	7.724611298	-80.949331136	7.724611298
2044	16.549843670	-30.110768059	16.549843670
2045	7.245431233	-43.888228884	7.245431233
2046	7.576452720	-26.197555422	7.576452720
2047	7.120237002	-57.004499356	7.120237002
2048	-10.615856169	-93.434369559	-10.615856169
2049	-2.160207375	-73.295686490	-2.160207375
2050	7.108572131	-61.262137105	7.108572131
2051	-11.064207054	-79.323522687	-11.064207054
2052	15.953948628	-49.110763642	15.953948628
2053	16.831116759	-53.503247842	16.831116759
2054	-1.976030199	-54.198825211	-1.976030199
2055	-19.596629246	-91.875298054	-19.596629246
2056	7.550695407	-33.003670266	7.550695407
2057	7.378948908	-63.444883273	7.378948908
