fold	surface	truth_recipe	candidate_count_capped	truth_generated	compiler_rank	form_decoder_rank	anchor_rank	compiler_top1	form_decoder_top1	anchor_top1	truth_anchor_cost	anchor_top1_cost
2	ety	E+T+Y	3	YES	1	1	1	E+T+Y	E+T+Y	E+T+Y	0.000000000	0.000000000
2	etyd	E+T+Y	8	YES	3	2	2	E+T+Y+D_ADDR	E+T+Y+D_ADDR	E+T+Y+D_ADDR	1.000000000	0.000000000
2	fachys	LOCAL_CHAR_F+A_ADDR+CH+Y+S	34	YES	7	5	4	LOCAL_CHAR_F+CH+Y	LOCAL_CHAR_F+CH+Y	LOCAL_CHAR_F+CH+Y	0.000000000	1.274512246
2	far	LOCAL_CHAR_F+AR	7	YES	1	1	1	LOCAL_CHAR_F+AR	LOCAL_CHAR_F+AR	LOCAL_CHAR_F+AR	0.000000000	0.000000000
2	foar	LOCAL_CHAR_F+O+AR	8	YES	1	1	1	LOCAL_CHAR_F+O+AR	LOCAL_CHAR_F+O+AR	LOCAL_CHAR_F+O+AR	0.000000000	0.000000000
2	g	LOCAL_CHAR_G	2	YES	1	1	1	LOCAL_CHAR_G	LOCAL_CHAR_G	LOCAL_CHAR_G	0.000000000	0.000000000
2	kain	K+AIN	11	YES	1	1	1	K+AIN	K+AIN	K+AIN	0.000000000	0.000000000
2	kalol	K+AL+OL	11	YES	1	1	1	K+AL+OL	K+AL+OL	K+AL+OL	0.000000000	0.000000000
2	kchaiin	K+CH+AIIN	100	YES	1	1	1	K+CH+AIIN	K+CH+AIIN	K+CH+AIIN	0.000000000	0.000000000
2	kchal	K+CH+AL	11	YES	1	1	1	K+CH+AL	K+CH+AL	K+CH+AL	0.000000000	0.000000000
2	kcheey	K+CH+EE+Y	18	YES	1	1	1	K+CH+EE+Y	K+CH+EE+Y	K+CH+EE+Y	0.000000000	0.000000000
2	kchey	K+CH+E+Y	10	YES	1	1	1	K+CH+E+Y	K+CH+E+Y	K+CH+E+Y	0.000000000	0.000000000
2	keeedy	K+EEE+D_ADDR+Y	31	YES	6	5	4	K+EE+E+DY	K+EEE+DY	K+EEE+DY	0.000000000	0.000000000
2	keeodaiin	K+EE+O+D_ADDR+AIIN	100	YES	1	1	1	K+EE+O+D_ADDR+AIIN	K+EE+O+D_ADDR+AIIN	K+EE+O+D_ADDR+AIIN	0.000000000	0.000000000
2	keeokechy	K+EE+O+K+E+CH+Y	63	YES	6	7	3	K+EE+OK+E+Y	K+EE+OK+E+Y	K+EE+OK+E+CH+Y	0.000000000	0.000000000
2	keey	K+EE+Y	3	YES	1	1	1	K+EE+Y	K+EE+Y	K+EE+Y	0.000000000	0.000000000
2	keishy	K+E+SH+Y	15	YES	3	2	2	K+E+LOCAL_CHAR_I+SH+Y	K+E+LOCAL_CHAR_I+SH+Y	K+E+LOCAL_CHAR_I+SH+Y	1.000000000	0.000000000
2	kesd	K+E+S_ADDR+D_ADDR	6	NO	0	0	0	K+E+D_ADDR	NONE	NONE	NONE	NONE
2	koay	K+O+A_ADDR+Y	3	YES	2	2	2	K+O+Y	K+O+Y	K+O+Y	0.000000000	1.000000000
2	kol	K+OL	3	YES	1	1	1	K+OL	K+OL	K+OL	0.000000000	0.000000000
2	kolpy	K+OL+P+Y	4	YES	1	1	1	K+OL+P+Y	K+OL+P+Y	K+OL+P+Y	0.000000000	0.000000000
2	korain	K+OR+AIN	94	YES	1	1	1	K+OR+AIN	K+OR+AIN	K+OR+AIN	0.000000000	0.000000000
2	kos	K+O+S	6	YES	2	2	1	K+O	K+O	K+O+S	0.000000000	0.000000000
2	kosholdy	K+O+SH+OL+DY	100	YES	2	1	1	K+O+SH+OL+D_ADDR+Y	K+O+SH+OL+DY	K+O+SH+OL+DY	0.000000000	0.000000000
2	ky	K+Y	1	YES	1	1	1	K+Y	K+Y	K+Y	0.000000000	0.000000000
2	lchear	L+CH+E+AR	37	YES	2	2	1	L+AR	L+AR	L+CH+E+AR	0.000000000	0.000000000
2	lchedar	L+CHD+AR	100	YES	1	1	1	L+CHD+AR	L+CHD+AR	L+CHD+AR	0.000000000	0.000000000
2	lchy	L+CH+Y	7	YES	1	1	1	L+CH+Y	L+CH+Y	L+CH+Y	0.000000000	0.000000000
2	lkaiin	L+K+AIIN	47	YES	1	1	1	L+K+AIIN	L+K+AIIN	L+K+AIIN	0.000000000	0.000000000
2	lkchedy	L+K+CHD+Y	39	YES	1	1	1	L+K+CHD+Y	L+K+CHD+Y	L+K+CHD+Y	0.000000000	0.000000000
2	lkeopol	L+K+E+O+P+OL	16	YES	1	1	1	L+K+E+O+P+OL	L+K+E+O+P+OL	L+K+E+O+P+OL	0.000000000	0.000000000
2	lklchey	L+Y	10	NO	0	0	0	L+K+L+Y	NONE	NONE	NONE	NONE
2	llaiir	L+AIIN	53	NO	0	0	0	L+L+IIN+R	NONE	NONE	NONE	NONE
2	lochedy	L+O+CHD+DY	54	YES	4	2	4	L+O+CHD+Y	L+O+CHD+Y	L+O+CHD+Y	1.500000000	0.000000000
2	lod	L+O+D_ADDR	6	YES	1	1	1	L+O+D_ADDR	L+O+D_ADDR	L+O+D_ADDR	0.000000000	0.000000000
2	lol	L+OL	3	YES	1	1	1	L+OL	L+OL	L+OL	0.000000000	0.000000000
2	loral	OR+AL+Y	22	NO	0	0	0	L+OR+AL	NONE	NONE	NONE	NONE
2	lpchedy	L+P+CHD+Y	34	YES	2	2	2	L+P+CHD+DY	L+P+CHD+DY	L+P+CHD+DY	0.000000000	0.510536052
2	lr	L+R	2	YES	1	1	1	L+R	L+R	L+R	0.000000000	0.000000000
2	ls	OL	3	NO	0	0	0	L	NONE	NONE	NONE	NONE
2	lsh	L+SH	3	YES	1	1	1	L+SH	L+SH	L+SH	0.000000000	0.000000000
2	lshed	L+SH+E	23	YES	2	2	2	L+SH+E+D_ADDR	L+SH+E+D_ADDR	L+SH+E+D_ADDR	1.000000000	0.000000000
2	lsheedy	L+SH+EE+D_ADDR+Y	75	YES	5	4	2	L+SH+EE+DY	L+SH+EE+DY	L+SH+EE+DY	0.000000000	0.000000000
2	lshl	L+SH+L	6	YES	1	1	1	L+SH+L	L+SH+L	L+SH+L	0.000000000	0.000000000
2	ltain	L+T+AIN	15	YES	1	1	1	L+T+AIN	L+T+AIN	L+T+AIN	0.000000000	0.000000000
2	ltary	L+T+AR+Y	7	YES	1	1	1	L+T+AR+Y	L+T+AR+Y	L+T+AR+Y	0.000000000	0.000000000
2	ochdy	O+CHD+Y	17	YES	1	1	1	O+CHD+Y	O+CHD+Y	O+CHD+Y	0.500000000	0.500000000
2	ockhy	O+CH+K+Y	8	YES	1	1	1	O+CH+K+Y	O+CH+K+Y	O+CH+K+Y	0.524567266	0.524567266
2	octheol	O+CH+T+E+OL	8	YES	1	1	1	O+CH+T+E+OL	O+CH+T+E+OL	O+CH+T+E+OL	0.501342302	0.501342302
2	octhor	O+CH+T+OR	14	YES	1	1	1	O+CH+T+OR	O+CH+T+OR	O+CH+T+OR	0.501342302	0.501342302
2	odal	O+DA+L	12	YES	4	6	4	O+AL	O+AL	O+AL	0.000000000	0.269671029
2	odl	O+D_ADDR+L	4	YES	1	1	1	O+D_ADDR+L	O+D_ADDR+L	O+D_ADDR+L	0.000000000	0.000000000
2	oear	O+E+AR	4	YES	1	1	1	O+E+AR	O+E+AR	O+E+AR	0.000000000	0.000000000
2	oeckhy	O+E+CH+K+Y	9	YES	1	1	1	O+E+CH+K+Y	O+E+CH+K+Y	O+E+CH+K+Y	0.524567266	0.524567266
2	oeeos	O+EE+O+S	18	YES	1	1	1	O+EE+O+S	O+EE+O+S	O+EE+O+S	0.000000000	0.000000000
2	ofal	O+LOCAL_CHAR_F+AL	5	YES	1	1	1	O+LOCAL_CHAR_F+AL	O+LOCAL_CHAR_F+AL	O+LOCAL_CHAR_F+AL	0.000000000	0.000000000
2	ofalsheky	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	100	YES	8	4	3	O+LOCAL_CHAR_F+L+SH+E+K+Y	O+LOCAL_CHAR_F+L+SH+E+K+Y	O+LOCAL_CHAR_F+L+SH+E+K+Y	0.000000000	1.000000000
2	ofshdy	O+LOCAL_CHAR_F+SH+D_ADDR+Y	35	YES	1	1	1	O+LOCAL_CHAR_F+SH+D_ADDR+Y	O+LOCAL_CHAR_F+SH+D_ADDR+Y	O+LOCAL_CHAR_F+SH+D_ADDR+Y	0.000000000	0.000000000
2	okaiin	OK+AIIN	83	YES	1	1	1	OK+AIIN	OK+AIIN	OK+AIIN	0.000000000	0.000000000
2	okaipchy	OK+A_ADDR+LOCAL_CHAR_I+P+CH+Y	90	YES	4	7	2	OK+A_ADDR+IIN+P+Y	OK+A_ADDR+IIN+P+Y	OK+A_ADDR+P+CH+Y	0.000000000	1.000000000
2	okair	OK+AIR	43	YES	1	1	1	OK+AIR	OK+AIR	OK+AIR	0.000000000	0.000000000
2	okalchal	OK+CH+AL	86	YES	3	2	2	OK+AL+CH+AL	OK+AL+CH+AL	OK+AL+CH+AL	2.000000000	0.000000000
2	okaly	OK+AL+Y	12	YES	1	1	1	OK+AL+Y	OK+AL+Y	OK+AL+Y	0.000000000	0.000000000
2	okar	OK+AR	10	YES	1	1	1	OK+AR	OK+AR	OK+AR	0.000000000	0.000000000
2	okchd	OK+CHD	16	YES	1	1	1	OK+CHD	OK+CHD	OK+CHD	0.500000000	0.500000000
2	okchol	OK+OL	27	YES	1	1	2	OK+OL	OK+OL	OK+CH+OL	0.524046833	0.000000000
2	okchoy	OK+CH+O+Y	14	YES	1	1	1	OK+CH+O+Y	OK+CH+O+Y	OK+CH+O+Y	0.000000000	0.000000000
2	okchy	OK+Y	9	YES	2	2	2	OK+CH+Y	OK+CH+Y	OK+CH+Y	1.258134564	0.000000000
2	okearcheol	OK+E+AR+CH+E+O+L	80	YES	2	2	2	OK+E+AR+CHD+OL	OK+E+AR+CH+E+OL	OK+E+AR+CH+E+OL	0.000000000	0.000000000
2	okedy	OK+E+DY	13	YES	2	1	1	O+K+E+D_ADDR+Y	OK+E+DY	OK+E+DY	0.000000000	0.000000000
2	okeed	OK+EE+D_ADDR	22	YES	3	2	2	OK+EE	OK+EE	OK+EE	0.000000000	1.000000000
2	okeedy	OK+EE+DY	31	YES	1	1	1	OK+EE+DY	OK+EE+DY	OK+EE+DY	0.000000000	0.000000000
2	okeeo	OK+EE+O	9	YES	1	1	1	OK+EE+O	OK+EE+O	OK+EE+O	0.000000000	0.000000000
2	okeeol	OK+EE+OL	18	YES	1	1	1	OK+EE+OL	OK+EE+OL	OK+EE+OL	0.000000000	0.000000000
2	okeey	OK+EE+Y	6	YES	2	1	1	O+K+EE+Y	OK+EE+Y	OK+EE+Y	0.000000000	0.000000000
2	okeodaly	OK+E+O+D_ADDR+AL+Y	80	YES	1	1	1	OK+E+O+D_ADDR+AL+Y	OK+E+O+D_ADDR+AL+Y	OK+E+O+D_ADDR+AL+Y	0.000000000	0.000000000
2	okeody	OK+E+O+D_ADDR+Y	27	YES	1	1	1	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR+Y	0.000000000	0.000000000
2	okeolaiin	OK+E+OL+AIIN	100	YES	1	1	1	OK+E+OL+AIIN	OK+E+OL+AIIN	OK+E+OL+AIIN	0.000000000	0.000000000
2	okeos	OK+E+O+S	16	YES	1	1	1	OK+E+O+S	OK+E+O+S	OK+E+O+S	0.000000000	0.000000000
2	okeosar	OK+E+O+S+AR	66	YES	1	1	1	OK+E+O+S+AR	OK+E+O+S+AR	OK+E+O+S+AR	0.000000000	0.000000000
2	okodaiin	OK+O+D_ADDR+AIIN	100	YES	1	1	1	OK+O+D_ADDR+AIIN	OK+O+D_ADDR+AIIN	OK+O+D_ADDR+AIIN	0.000000000	0.000000000
2	okoiin	OK+O+IIN	35	YES	1	1	1	OK+O+IIN	OK+O+IIN	OK+O+IIN	0.000000000	0.000000000
2	okshal	OK+SH+AL	26	YES	2	2	1	OK+AL	OK+AL	OK+SH+AL	0.000000000	0.000000000
2	okshedy	OK+SH+E+DY	67	YES	1	1	1	OK+SH+E+DY	OK+SH+E+DY	OK+SH+E+DY	0.000000000	0.000000000
2	oksho	OK+SH+O	12	YES	1	1	1	OK+SH+O	OK+SH+O	OK+SH+O	0.000000000	0.000000000
2	olchdy	OL+CHD+DY	39	YES	2	2	3	OL+CHD+Y	OL+CHD+Y	OL+CHD+Y	2.500000000	0.500000000
2	olchedy	OL+CHD+DY	75	YES	1	1	2	OL+CHD+DY	OL+CHD+DY	OL+CHD+Y	1.500000000	0.000000000
2	olcheol	OL+CH+E+O+DY	35	NO	0	0	0	OL+CH+E+OL	NONE	NONE	NONE	NONE
2	olchey	OL+Y	16	YES	2	2	2	OL+CH+E+Y	OL+CH+E+Y	OL+CH+E+Y	2.258134564	0.000000000
2	oldckhy	OL+D_ADDR+CH+K+Y	40	YES	1	1	1	OL+D_ADDR+CH+K+Y	OL+D_ADDR+CH+K+Y	OL+D_ADDR+CH+K+Y	0.524567266	0.524567266
2	olkaiin	OL+K+AIIN	94	YES	1	1	1	OL+K+AIIN	OL+K+AIIN	OL+K+AIIN	0.000000000	0.000000000
2	olkain	OL+K+AIN	30	YES	1	1	1	OL+K+AIN	OL+K+AIN	OL+K+AIN	0.000000000	0.000000000
2	olkal	OL+K+AL	8	YES	1	1	1	OL+K+AL	OL+K+AL	OL+K+AL	0.000000000	0.000000000
2	olkeechy	OL+K+EE+CH+Y	30	YES	2	2	1	OL+K+EE+Y	OL+K+EE+Y	OL+K+EE+CH+Y	0.000000000	0.000000000
2	olkeey	OL+K+EE+Y	8	YES	1	1	1	OL+K+EE+Y	OL+K+EE+Y	OL+K+EE+Y	0.000000000	0.000000000
2	olkeol	OL+K+E+OL	10	YES	1	1	1	OL+K+E+OL	OL+K+E+OL	OL+K+E+OL	0.000000000	0.000000000
2	olkey	OL+K+E+Y	2	YES	1	1	1	OL+K+E+Y	OL+K+E+Y	OL+K+E+Y	0.000000000	0.000000000
2	ollchy	OL+L+CH+Y	14	YES	1	1	1	OL+L+CH+Y	OL+L+CH+Y	OL+L+CH+Y	0.000000000	0.000000000
2	olsaly	OL+AL+Y	24	YES	3	2	2	OL+S+AL+Y	OL+S+AL+Y	OL+S+AL+Y	1.000000000	0.000000000
2	olsheed	OL+SH+EE+D_ADDR	100	YES	5	1	1	O+L+SH+EE+D_ADDR	OL+SH+EE+D_ADDR	OL+SH+EE+D_ADDR	0.000000000	0.000000000
2	olsheedy	OL+SH+EE+DY	100	YES	1	1	1	OL+SH+EE+DY	OL+SH+EE+DY	OL+SH+EE+DY	0.000000000	0.000000000
2	olsheody	O+L+SH+E+O+D_ADDR+Y	89	YES	5	15	10	O+L+SH+E+O+DY	OL+SH+E+O+DY	OL+SH+E+O+DY	0.000000000	0.000000000
2	oparchy	O+P+AR+CH+Y	9	YES	2	1	1	O+P+AR+Y	O+P+AR+CH+Y	O+P+AR+CH+Y	0.000000000	0.000000000
2	opchdy	O+P+CHD+Y	21	YES	1	1	1	O+P+CHD+Y	O+P+CHD+Y	O+P+CHD+Y	0.500000000	0.500000000
2	oraiiin	OR+LOCAL_CHAR_I+AIIN	100	NO	0	0	0	OR+A_ADDR+LOCAL_CHAR_I+IIN	NONE	NONE	NONE	NONE
2	orain	OR+AIN	43	YES	1	1	1	OR+AIN	OR+AIN	OR+AIN	0.000000000	0.000000000
2	orchey	OR+Y	18	YES	2	3	4	OR+CH+E+Y	OR+CH+E+Y	OR+CH+E+Y	2.258134564	0.000000000
2	orchor	OR+CH+OR	45	YES	1	1	1	OR+CH+OR	OR+CH+OR	OR+CH+OR	0.000000000	0.000000000
2	oror	OR+OR	12	YES	1	1	1	OR+OR	OR+OR	OR+OR	0.000000000	0.000000000
2	os	OS	4	NO	0	0	0	O+S	NONE	NONE	NONE	NONE
2	otal	OT+AL	10	YES	1	1	1	OT+AL	OT+AL	OT+AL	0.000000000	0.000000000
2	otaldy	OT+AL+DY	46	YES	1	1	1	OT+AL+DY	OT+AL+DY	OT+AL+DY	0.000000000	0.000000000
2	otchdy	OT+CHD+DY	53	YES	4	3	6	OT+CHD+Y	OT+CHD+Y	OT+CHD+Y	2.500000000	0.500000000
2	otchedy	OT+CHD+DY	100	YES	3	2	3	OT+CHD+Y	OT+CHD+Y	OT+CHD+Y	1.500000000	0.000000000
2	otcheodal	OT+CH+E+O+D_ADDR+AL	100	YES	2	2	2	OT+CH+E+O+AL	OT+CH+E+O+AL	OT+CH+E+O+AL	0.000000000	0.250000000
2	otchey	OT+Y	22	YES	2	2	4	OT+CH+E+Y	OT+CH+E+Y	OT+CH+E+Y	2.258134564	0.000000000
2	otchos	OT+CH+O+S	65	YES	3	2	1	OT+CH+O	OT+CH+O	OT+CH+O+S	0.000000000	0.000000000
2	otchy	OT+CH+Y	14	YES	2	2	1	OT+Y	OT+Y	OT+CH+Y	0.000000000	0.000000000
2	oteey	OT+EE+Y	13	YES	1	1	1	OT+EE+Y	OT+EE+Y	OT+EE+Y	0.000000000	0.000000000
2	oto	OT+O	5	YES	1	1	1	OT+O	OT+O	OT+O	0.000000000	0.000000000
2	otoar	OT+O+AR	18	YES	1	1	1	OT+O+AR	OT+O+AR	OT+O+AR	0.000000000	0.000000000
2	otochedy	OT+O+CHD+DY	100	YES	2	2	3	OT+O+CHD+Y	OT+O+CHD+Y	OT+O+CHD+Y	1.500000000	0.000000000
2	otolodal	OT+OL+O+D_ADDR+AL	100	YES	2	2	2	OT+OL+O+AL	OT+OL+O+AL	OT+OL+O+AL	0.000000000	0.269671029
2	otshdy	OT+SH+D_ADDR+Y	69	YES	1	1	1	OT+SH+D_ADDR+Y	OT+SH+D_ADDR+Y	OT+SH+D_ADDR+Y	0.000000000	0.000000000
2	otshol	OT+SH+OL	60	YES	1	1	1	OT+SH+OL	OT+SH+OL	OT+SH+OL	0.000000000	0.000000000
2	pchdy	P+CHD+Y	17	YES	1	1	1	P+CHD+Y	P+CHD+Y	P+CHD+Y	0.500000000	0.500000000
2	pchedar	P+CHD+AR	93	YES	1	1	1	P+CHD+AR	P+CHD+AR	P+CHD+AR	0.000000000	0.000000000
2	pcheykeeor	P+Y+K+EE+OR	100	YES	1	2	3	P+Y+K+EE+OR	P+CH+E+Y+K+EE+OR	P+CH+E+Y+K+EE+OR	2.250000000	0.000000000
2	pchocthy	P+CH+O+CH+T+Y	32	YES	1	1	1	P+CH+O+CH+T+Y	P+CH+O+CH+T+Y	P+CH+O+CH+T+Y	0.500000000	0.500000000
2	pdrairdy	P+D_ADDR+R+AIR+DY	100	YES	1	1	1	P+D_ADDR+R+AIR+DY	P+D_ADDR+R+AIR+DY	P+D_ADDR+R+AIR+DY	0.000000000	0.000000000
2	poldy	P+OL+D_ADDR+Y	20	YES	1	3	2	P+OL+D_ADDR+Y	P+OL+DY	P+OL+DY	0.000000000	0.000000000
2	poleedaran	P+OL+EE+D_ADDR+AR+AN	100	YES	1	1	1	P+OL+EE+D_ADDR+AR+AN	P+OL+EE+D_ADDR+AR+AN	P+OL+EE+D_ADDR+AR+AN	0.000000000	0.000000000
2	pshar	P+SH+AR	15	YES	1	1	1	P+SH+AR	P+SH+AR	P+SH+AR	0.000000000	0.000000000
2	pshedar	P+SH+E+D_ADDR+AR	84	YES	1	1	1	P+SH+E+D_ADDR+AR	P+SH+E+D_ADDR+AR	P+SH+E+D_ADDR+AR	0.000000000	0.000000000
2	qa	A_ADDR	1	NO	0	0	0	CARRIER_Q+A_ADDR	NONE	NONE	NONE	NONE
2	qctheed	CH+T+E+Y	49	YES	8	8	10	CH+T+EE+D_ADDR	CH+T+EE+D_ADDR	CH+T+EE+D_ADDR	2.750000000	0.750481929
2	qekeey	CARRIER_Q+E+K+EE+Y	22	YES	3	2	1	E+K+E+E+Y	E+K+EE+Y	CARRIER_Q+E+K+EE+Y	0.000000000	0.000000000
2	qetchy	CARRIER_Q+E+T+CH+Y	13	YES	1	1	1	CARRIER_Q+E+T+CH+Y	CARRIER_Q+E+T+CH+Y	CARRIER_Q+E+T+CH+Y	0.000000000	0.000000000
2	qo	O	2	YES	2	1	2	CARRIER_Q+O	O	CARRIER_Q+O	1.000000000	0.000000000
2	qoar	O+AR	7	YES	2	2	2	CARRIER_Q+O+AR	CARRIER_Q+O+AR	CARRIER_Q+O+AR	1.000000000	0.000000000
2	qoay	CARRIER_Q+O+A_ADDR+Y	3	YES	2	2	2	CARRIER_Q+O+Y	CARRIER_Q+O+Y	CARRIER_Q+O+Y	0.000000000	1.000000000
2	qocheey	CARRIER_Q+O+CH+EE+Y	33	YES	7	4	1	CARRIER_Q+O+SH+EE+Y	O+CH+EE+Y	CARRIER_Q+O+CH+EE+Y	0.000000000	0.000000000
2	qochy	O+Y	9	YES	4	4	5	O+CH+Y	O+CH+Y	O+CH+Y	2.258134564	1.000000000
2	qodchy	O+D_ADDR+Y	21	YES	3	3	4	O+D_ADDR+CH+Y	O+D_ADDR+CH+Y	O+D_ADDR+CH+Y	2.258134564	1.000000000
2	qoekeol	O+E+K+E+OL	36	YES	6	2	2	CARRIER_Q+O+E+K+E+OL	CARRIER_Q+O+E+K+E+OL	CARRIER_Q+O+E+K+E+OL	1.000000000	0.000000000
2	qoesedy	CARRIER_Q+O+E+S+E+DY	50	YES	1	1	1	CARRIER_Q+O+E+S+E+DY	CARRIER_Q+O+E+S+E+DY	CARRIER_Q+O+E+S+E+DY	0.000000000	0.000000000
2	qofchdaiin	CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIIN	100	YES	1	1	1	CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIIN	CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIIN	CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIIN	0.500000000	0.500000000
2	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	90	YES	1	1	1	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	0.000000000	0.000000000
2	qofshy	CARRIER_Q+O+P+SH+D_ADDR+Y	20	NO	0	0	0	CARRIER_Q+O+LOCAL_CHAR_F+Y	NONE	NONE	NONE	NONE
2	qokaiin	OK+AIIN	100	YES	1	1	1	OK+AIIN	OK+AIIN	OK+AIIN	0.250546449	0.250546449
2	qokain	OK+AIN	48	YES	1	1	1	OK+AIN	OK+AIN	OK+AIN	0.250546449	0.250546449
2	qokal	OK+AL	15	YES	1	1	1	OK+AL	OK+AL	OK+AL	0.250546449	0.250546449
2	qokaloro	OK+AL+OR+O	100	YES	1	1	1	OK+AL+OR+O	OK+AL+OR+O	OK+AL+OR+O	0.250546449	0.250546449
2	qokaly	OK+AL+Y	22	YES	1	1	1	OK+AL+Y	OK+AL+Y	OK+AL+Y	0.250546449	0.250546449
2	qokan	OK+AN	13	YES	1	1	1	OK+AN	OK+AN	OK+AN	0.250546449	0.250546449
2	qokar	OK+AR	18	YES	1	1	1	OK+AR	OK+AR	OK+AR	0.250546449	0.250546449
2	qokas	OK+A_ADDR+S	26	YES	2	2	2	OK+S	OK+S	OK+S	0.250546449	1.250546449
2	qokchdy	OK+CHD+DY	66	YES	1	1	3	OK+CHD+DY	OK+CHD+DY	OK+CHD+Y	2.750546449	0.750546449
2	qokchor	OK+CH+OR	80	YES	1	1	1	OK+CH+OR	OK+CH+OR	OK+CH+OR	0.250546449	0.250546449
2	qokchsdy	OK+CHD+S+DY	100	NO	0	0	0	OK+CH+S+DY	NONE	NONE	NONE	NONE
2	qokchy	OK+Y	18	YES	1	1	3	OK+Y	OK+Y	OK+CH+Y	1.508681013	0.250546449
2	qokechy	OK+E+Y	24	YES	1	1	2	OK+E+Y	OK+E+Y	OK+E+CH+Y	1.508134564	0.250000000
2	qoked	OK+E+D_ADDR	21	YES	1	1	1	OK+E+D_ADDR	OK+E+D_ADDR	OK+E+D_ADDR	0.250000000	0.250000000
2	qokedar	OK+E+D_ADDR+AR	75	YES	1	1	1	OK+E+D_ADDR+AR	OK+E+D_ADDR+AR	OK+E+D_ADDR+AR	0.250000000	0.250000000
2	qokedol	OK+E+D_ADDR+OL	48	YES	1	1	1	OK+E+D_ADDR+OL	OK+E+D_ADDR+OL	OK+E+D_ADDR+OL	0.250000000	0.250000000
2	qokeeo	OK+EE+O	18	YES	1	1	1	OK+EE+O	OK+EE+O	OK+EE+O	0.250000000	0.250000000
2	qokeeyl	OK+EE+Y+L	24	YES	1	1	1	OK+EE+Y+L	OK+EE+Y+L	OK+EE+Y+L	0.250000000	0.250000000
2	qokeoy	OK+E+O+Y	12	YES	1	1	1	OK+E+O+Y	OK+E+O+Y	OK+E+O+Y	0.250000000	0.250000000
2	qoko	OK+O	6	YES	1	1	1	OK+O	OK+O	OK+O	0.250546449	0.250546449
2	qokokchy	OK+OK+CH+Y	48	YES	1	1	1	OK+OK+CH+Y	OK+OK+CH+Y	OK+OK+CH+Y	0.250546449	0.250546449
2	qokol	OK+OL	10	YES	1	1	1	OK+OL	OK+OL	OK+OL	0.250546449	0.250546449
2	qokshdy	OK+SH+DY	77	YES	2	4	2	OK+SH+D_ADDR+Y	OK+SH+D_ADDR+Y	OK+SH+D_ADDR+Y	0.250546449	0.250546449
2	qokshedy	OK+SH+E+DY	100	YES	1	1	1	OK+SH+E+DY	OK+SH+E+DY	OK+SH+E+DY	0.250546449	0.250546449
2	qolal	OL+AL	12	YES	1	1	1	OL+AL	OL+AL	OL+AL	0.256252036	0.256252036
2	qolchedy	OL+CHD+DY	100	YES	4	3	2	OL+CHD+Y	OL+DY	OL+CHD+Y	1.756252036	0.256252036
2	qolkain	OL+K+AIN	64	YES	1	1	1	OL+K+AIN	OL+K+AIN	OL+K+AIN	0.256252036	0.256252036
2	qolky	OL+K+Y	5	YES	1	1	1	OL+K+Y	OL+K+Y	OL+K+Y	0.256252036	0.256252036
2	qoloin	OL+O+IIN	24	YES	1	1	1	OL+O+IIN	OL+O+IIN	OL+O+IIN	1.513570862	1.513570862
2	qoor	CARRIER_Q+O+OR	6	YES	1	1	1	CARRIER_Q+O+OR	CARRIER_Q+O+OR	CARRIER_Q+O+OR	0.000000000	0.000000000
2	qopchedy	CARRIER_Q+O+P+CHD+Y	100	YES	3	4	2	O+P+E+DY	O+P+E+DY	CARRIER_Q+O+P+CHD+DY	0.000000000	0.510536052
2	qopcholy	CARRIER_Q+O+CH+T+OL+Y	72	NO	0	0	0	CARRIER_Q+O+P+CH+OL+Y	NONE	NONE	NONE	NONE
2	qosheedy	CARRIER_Q+O+SH+EE+D_ADDR+Y	100	YES	7	8	3	CARRIER_Q+O+SH+EE+DY	O+SH+EE+DY	CARRIER_Q+O+SH+EE+DY	0.000000000	0.000000000
2	qotal	OT+AL	17	YES	1	1	1	OT+AL	OT+AL	OT+AL	0.252597549	0.252597549
2	qotary	OT+AR+Y	28	YES	1	1	1	OT+AR+Y	OT+AR+Y	OT+AR+Y	0.252597549	0.252597549
2	qotchey	OT+CHD+Y	37	YES	7	10	11	OT+Y	OT+CH+E+Y	OT+CH+E+Y	1.752597549	0.252597549
2	qotchor	OT+CH+OR	100	YES	1	1	1	OT+CH+OR	OT+CH+OR	OT+CH+OR	0.252597549	0.252597549
2	qoteeody	OT+EE+O+DY	100	YES	3	1	1	OT+EE+O+D_ADDR+Y	OT+EE+O+DY	OT+EE+O+DY	0.252597549	0.252597549
2	qoteey	OT+EE+Y	23	YES	1	1	1	OT+EE+Y	OT+EE+Y	OT+EE+Y	0.252597549	0.252597549
2	qoteo	OT+E+O	12	YES	1	1	1	OT+E+O	OT+E+O	OT+E+O	0.252597549	0.252597549
