context_mode	occurrence_id	focal_host_id	focal_host	locus	physical_folio	section	currier	hand	group_index	group_count	context_raw_count	context_unique_identities	context_sha256	claim_state
WINDOW_PM2	f80r.36:3	Habc42f1c89829b4d	ain	f80r.36	f80	B	B	2	3	11	4	4	58cd26fa39e00d81cc60675375f10fbe8925d3dfc4d1dfd95b770e408d5a3367	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.36:4	H8418150b75d3afee	eey	f80r.36	f80	B	B	2	4	11	4	4	84403f527e7eff9105859de7e8cb7fb917e544ad88dc64744331d1591b2148e0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.36:5	H2689367b205c16ce	ok	f80r.36	f80	B	B	2	5	11	4	4	e0ea598d17153f71305f4b4d2573d0419f55dcb2431455d0e76f9b43c679fb71	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.36:6	H5e930b1b2b6c65de	ek	f80r.36	f80	B	B	2	6	11	4	4	199248df0c35a7e9303059f931238c038dd50362fc98b9a388e49714400ac703	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.36:7	Hc7f3fe0b4729da1b	eckhy	f80r.36	f80	B	B	2	7	11	4	3	40b0a31c989f076e93e3b6369ae31366a1a3ad8e5ae13d5ec76aac6bf581b33c	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.36:8	H07eb63470befd545	olshey	f80r.36	f80	B	B	2	8	11	4	4	a7ed752042a57e63f9f45253b4ac82bfa69588adf9318e7f745fd5001e1095f0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.36:9	H2689367b205c16ce	ok	f80r.36	f80	B	B	2	9	11	4	4	92f4ced727aceda9d3dc746be6b27041a938cdecb6f2e241274e0157a20a3904	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.36:10	Hacac86c0e609ca90	l	f80r.36	f80	B	B	2	10	11	3	3	8c668b3ac72990621333699388b6a806c6f1b4dcb42ef5bed965a84378ccd64c	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.36:11	H9294ab38039f60d2	lo	f80r.36	f80	B	B	2	11	11	2	2	f6dd002351fba346a9b01b099c66d9f3639df6bcb859b88e587ba5fa34a33e34	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.37:1	Hacac86c0e609ca90	l	f80r.37	f80	B	B	2	1	12	2	2	889759cbe267c4c419d93996a733c9f780e7c33d5f01fc31c7c79e5f1e74bf0a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.37:2	Hf6e57ea32dba7447	olkeeey	f80r.37	f80	B	B	2	2	12	3	3	74ae8203d8ebf3faae84c18a6567249c6fc923352134b6110c0745ae0f6af65c	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.37:3	H0a19b4727d1fbd3a	ot	f80r.37	f80	B	B	2	3	12	4	4	2666c3c7ee22708098e53b9d638c4f3bddb9c10d593992794286c6cb8d2ccff4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.37:4	H29129df195279b13	orchey	f80r.37	f80	B	B	2	4	12	4	4	11f2cd97ea6a3292ed9094b3f44a97df917d790b9df8bfd50e8cc836ec7406f8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.37:5	H99fa2a55212dbc31	okeey	f80r.37	f80	B	B	2	5	12	4	4	9d61abec47f92fad9054679398ab49a671cd9bd4d007fe9e34ef63c0d5abd23d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.37:6	H729df691b688013e	ltalor	f80r.37	f80	B	B	2	6	12	4	4	696a5d78502c66d2c8a4017714d693e766b4b51783bd3f31ba5dd30a217749ed	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.37:7	Ha6a034a43dd2435f	olor	f80r.37	f80	B	B	2	7	12	4	4	d210b5e18d1c055de2a0719d1d06295ced3c55c2e2139d5de57e4a03a182f302	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.37:8	H2689367b205c16ce	ok	f80r.37	f80	B	B	2	8	12	4	4	b3c9caf6fd5c8d316d4633efcdbf9313271ff171f5378aaaa5cd6b592cb45aee	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.37:9	Hacac86c0e609ca90	l	f80r.37	f80	B	B	2	9	12	3	3	23b9b681648f90c7bf6e195b3dfe649a74a5bc55a028a8250bdc6993864622c4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.37:10	H2bdd94c004581aa9	ey	f80r.37	f80	B	B	2	10	12	2	2	f6dd002351fba346a9b01b099c66d9f3639df6bcb859b88e587ba5fa34a33e34	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.40:1	H2b5ff982f209a2a9	orolshs	f80r.40	f80	B	B	2	1	7	2	2	31f8b1fffa4a5ec164292e85f929ee6df741ba0010685bda8603f07fe46444b4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.40:2	H9c3f7833f4b20bb7	opchey	f80r.40	f80	B	B	2	2	7	3	3	2911be28699a1f4b83dbc7c68f23df73658ca3dfb0172e9d47745387d7892caa	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.40:3	H58a545767a27336b	epchy	f80r.40	f80	B	B	2	3	7	4	4	e49bcdc4faeb849f48e039d286dd1356320d134944c572f220ac452845f3219f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.40:4	H0a19b4727d1fbd3a	ot	f80r.40	f80	B	B	2	4	7	4	4	88cfcabb213b6303a8b49878c451d0ea5b69f6816a7676047da09dfd6f2dbc93	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.40:5	Had386158f5afc89b	cthy	f80r.40	f80	B	B	2	5	7	4	4	35bcbc703da27fd0f16c0b8abffb6d437bc42bb2c7a23e18d0e02f0f1f9623af	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.40:6	Hb13c0ea15587743a	oke	f80r.40	f80	B	B	2	6	7	3	3	993373188eb6fd8570e44c1bcd97600e1564b046ad841da57652386121c3dc96	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.40:7	Hf789c4d98a4ee924	aly	f80r.40	f80	B	B	2	7	7	2	2	9c22eaaec5eb3a12ad216c48e4bb88d7c04c97564b21ef30dd6795085fa994fa	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.41:1	H1d5649c4e9550b0b	olk	f80r.41	f80	B	B	2	1	8	2	2	fd00a2168adb64fff9924f18fe5f094d161a55cc657a69778a6e68b181714f21	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.41:2	H0a19b4727d1fbd3a	ot	f80r.41	f80	B	B	2	2	8	3	3	a90acb57eeebe9d93ed5faacc43b6071f71648d28fdbc0b4af0e66a7bc3abb2a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.41:3	Ha1fce4363854ff88	y	f80r.41	f80	B	B	2	3	8	4	4	51f684fe8c127a6c5a46bcedc9e23c1190ac645ee4c112305b8ee5911268dd14	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.41:4	H2689367b205c16ce	ok	f80r.41	f80	B	B	2	4	8	4	4	d4c8fe4d2998eb5001104a274299d50f119e3572cb2fdb3ce306d5066de91c82	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.41:5	Hacac86c0e609ca90	l	f80r.41	f80	B	B	2	5	8	4	4	c84273e3a364db005c8202d2eb569ad6c9e5ab2c593a1e0be99896cf00da3d36	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.41:6	H3f79bb7b435b0532	e	f80r.41	f80	B	B	2	6	8	3	3	ed58bf6aaae964c44f0b8b9f44c970b7fce2a358dd989f5566db26e1369cea1f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.41:7	Hfda71671c022a8e5	ckhy	f80r.41	f80	B	B	2	7	8	2	2	6dec30098d35ed8fc4712635c166d9bf6e6077105ae95cca850fe67ef9395a4e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.43:1	H7175517a370b5cd2	or	f80r.43	f80	B	B	2	1	8	2	2	f97b89693adb10fedbbb44f06dd694ede3c45ce4fb70d39f0d8f26d72848ca85	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.43:2	Hc7f3fe0b4729da1b	eckhy	f80r.43	f80	B	B	2	2	8	3	3	4ff238f8ec6e8bd04e556dbbffd9778c06ab6f8b7fda82e266437ffe180c18b6	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.43:3	H2689367b205c16ce	ok	f80r.43	f80	B	B	2	3	8	4	4	e164f95e5c0bb16a7ccbdb3eace6304f3d0f7fe876e2effbfee9818a921c8f76	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.43:4	Hfda71671c022a8e5	ckhy	f80r.43	f80	B	B	2	4	8	4	2	b16da2dc5c43d8f52aeb4924249a748c902d8aaa530fc837b6deb3d3885ac186	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.43:5	H2689367b205c16ce	ok	f80r.43	f80	B	B	2	5	8	4	4	b23122cdafd28b79dd5a56ed30821fe2747378d41f5cafa1b719a67fd3da1335	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.43:6	Hc7f3fe0b4729da1b	eckhy	f80r.43	f80	B	B	2	6	8	4	4	d05a8e560f70d72e092cd0c1c0830553e8c44e000ef3923ba7d686f562aa3603	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.43:7	H99fa2a55212dbc31	okeey	f80r.43	f80	B	B	2	7	8	3	3	997abe72fa971eaa612abebfbb854ff76ebbe4fa860fdce870a1ed991c98f133	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.43:8	H40cb4b342f4525e4	ly	f80r.43	f80	B	B	2	8	8	2	2	2e56da2672b5233c7d0c1042756d169413a4796d50eeb65d6c4a4624ac239421	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.44:1	H2689367b205c16ce	ok	f80r.44	f80	B	B	2	1	7	1	1	f6da6252a84576e0ab34bb9eadd1b1a70b7d1473d9300a9829f957c7dd7eeb57	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.44:2	Hfda71671c022a8e5	ckhy	f80r.44	f80	B	B	2	2	7	1	1	139512b076e00a4aa9c08906f6f496557f12e4567ad4525e20fe2c346ee4fa2a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.45:1	H2689367b205c16ce	ok	f80r.45	f80	B	B	2	1	8	2	2	ab0ab9164c1fbd9d7b64fcd88cf3c3e21ed2d5b8f0839801022df427795f6fde	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.45:2	H3f79bb7b435b0532	e	f80r.45	f80	B	B	2	2	8	3	3	6130572e84131fedc43db9ed4103466bfab4c581e0097fb44704699ba55dcd43	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.45:3	H78d4b6b273e7602c	okan	f80r.45	f80	B	B	2	3	8	4	4	e7c71023439412ce600f2b9b89dfd74a7ccf010f1a967878e7268952fcfd4b7d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.45:4	Ha1fce4363854ff88	y	f80r.45	f80	B	B	2	4	8	4	4	eecd0baba677c9f20677eadd4f43fbb93de7f648fad2ddfd8f8cfa78b788b7d8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.45:5	H0a19b4727d1fbd3a	ot	f80r.45	f80	B	B	2	5	8	4	4	4b4f0a540bc55ad9afcf762ed8bc76d57340ee23d40839ddb053eae1c861bbbd	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.45:6	H2076584e3f0868e7	ky	f80r.45	f80	B	B	2	6	8	4	4	762b721137184e0c641c509e0ed500c8ac29ce2b1a2afa12ee159ec7a69a2663	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.45:7	Hbe74105bc98a941d	lteey	f80r.45	f80	B	B	2	7	8	3	3	f8c6b933e8016c3a9e5e0e4c4c769379f83505db8a3338e80c75da0de11f386d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.45:8	Habd8cfba151826bb	lolo	f80r.45	f80	B	B	2	8	8	2	2	8b1696838b4e6a19863093611d1da1ff91d50e7ee7559cd23e6c73f6c09b919f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:1	H7ad4d0c938f64197	alkl	f80r.51	f80	B	B	2	1	11	2	2	b60c956f4d015810996b7ddc6a9a60a0a2546ace3a383f3be13148c57d46df36	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:2	Hacac86c0e609ca90	l	f80r.51	f80	B	B	2	2	11	3	3	fb9e6da8060adade91a5f53471fdfb7e152ba93a41fe87842f77691265c74503	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:3	H043a718774c572bd	s	f80r.51	f80	B	B	2	3	11	4	4	1116de0ee2f8ffac6b4ddd405eb4e378eb9927415e28d7de41db30ea33d474da	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:4	H6351825030155836	al	f80r.51	f80	B	B	2	4	11	4	4	c5b631017a0e1c57f89d6fb10992f8617ae68122ea2a61e002aadea45831bd4f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:5	Ha3ff0b737a967ea0	oly	f80r.51	f80	B	B	2	5	11	4	4	690925c89146ff4f01ac2fbe7604803b0a0da3ccecd5c6a51bc9e77227778dd6	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:6	H055eebf601617046	aiin	f80r.51	f80	B	B	2	6	11	4	4	eb0063e69a0c439d12f47325ffd9610cf7fa701c6f23c1485f8f5f4d823affc3	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:7	H7e2b754a64784e5b	otaly	f80r.51	f80	B	B	2	7	11	4	4	354a37a22627304ef87d6a83006688e29fe34e51ca17aac5b3ee6d012b2b8610	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:8	H0a19b4727d1fbd3a	ot	f80r.51	f80	B	B	2	8	11	4	4	5acb2540951334b1b32267f0c61bdd63169702b01e86d04987b0221e1529ed9e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:9	Ha1fce4363854ff88	y	f80r.51	f80	B	B	2	9	11	4	4	60f9f2d41bcc2d3659c77d0b1aef03fcf70fc918a79b02eea556823cddbdb88d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:10	Hc611d6a37942f299	lk	f80r.51	f80	B	B	2	10	11	3	3	f9f3a6e3f41c8457ba0ad5f358a9d2a277e21241fc7d5ff491760409fa709beb	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.51:11	Hf4d6ed82aa8672b6	olo	f80r.51	f80	B	B	2	11	11	2	2	93a58348525ef79cbdca255f81535963d4b017e847d4ecf566220a3515077e73	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.52:1	Hacac86c0e609ca90	l	f80r.52	f80	B	B	2	1	12	2	2	ec686595564c8e544823bccb2a32d1a41fc26a084f972638e090221654eed363	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.52:2	Hacac86c0e609ca90	l	f80r.52	f80	B	B	2	2	12	3	3	8ac1553c29f2521b45d2b66cfee3bd2772449407a265a3254069863bf2cbd45a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.52:3	H2bdd94c004581aa9	ey	f80r.52	f80	B	B	2	3	12	4	3	c1163c6c9b4673ef48167b13361fb31c1175e0a64ec88c7234d67a1fb177104e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.52:4	H95b5a33a42ae70f8	oklcheey	f80r.52	f80	B	B	2	4	12	4	3	476ffeb56e13a276e0af1322ff5dc9db5ecc9d4317a011f711151fbf8633559d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.52:5	Hc611d6a37942f299	lk	f80r.52	f80	B	B	2	5	12	4	4	a229ede77355ae406fce56623232c53b35499e3493d127b90adb961ab1fa91d7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.52:6	Hacac86c0e609ca90	l	f80r.52	f80	B	B	2	6	12	4	4	37fa4f07a42e2f53f0c1c9fc4ce89023b25ddcd0144544d6a279e8fe02597311	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.52:7	Ha6a034a43dd2435f	olor	f80r.52	f80	B	B	2	7	12	3	3	e5f67eaf3174f75f06dadb51efe3c885086d20d886f8e7d5cdc4e99ee3491b1b	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80r.52:8	H055eebf601617046	aiin	f80r.52	f80	B	B	2	8	12	2	2	c40c875843b98096c8b91e6682f23bd16bcb4397475a38222af3b1542006dac6	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.2:1	H2cda85e504e155f3	she	f80v.2	f80	B	B	2	1	8	2	2	720cf6c2a550c61aedd302f0bc493e5d66de58710f697054888039dd313ba46e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.2:2	H3f79bb7b435b0532	e	f80v.2	f80	B	B	2	2	8	3	3	69a817ff8db4f08345002d7c4982544fd89af9888e40880cd79a8251c5906f82	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.2:3	H1d5649c4e9550b0b	olk	f80v.2	f80	B	B	2	3	8	4	4	759d9eca153da1cdbf66d3c8d6a6aa2d3f7fe6e7f54f13278446269477a7fe69	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.2:4	H0a19b4727d1fbd3a	ot	f80v.2	f80	B	B	2	4	8	4	4	250b51f09466a681f42688a05441c5e6d97ff5f787651ac54745bd9f3b6ea2e0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.2:5	Hfda71671c022a8e5	ckhy	f80v.2	f80	B	B	2	5	8	4	4	323c029750d9e886f761e397e827609435640e95f5c8900796f7c42396944ed7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.2:6	He3a041c293621f94	oky	f80v.2	f80	B	B	2	6	8	3	3	fe77f4d3795aacf51a58f625efa1843e6a201cb1303008d9d8049f8c92c6d1d8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.2:7	H055eebf601617046	aiin	f80v.2	f80	B	B	2	7	8	2	2	be4a32a3f53bb3db68ca4085c5c7f05a6da2fbaa2d95f7504083d3028832b5d8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.3:1	H250fccd5f5f76c7c	che	f80v.3	f80	B	B	2	1	7	2	2	b9a83ae3616b1e8c8a7bd6bbb79918b90b75ac3c962a7e97610ae020f963c56c	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.3:2	H3f82c27139d75f63	olche	f80v.3	f80	B	B	2	2	7	3	3	01c5a07331d06b90fb03f94e9b072c62c27ea021bfe44879924f5ce28aa16581	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.3:3	H2689367b205c16ce	ok	f80v.3	f80	B	B	2	3	7	4	4	6fc0364a6cae37c088eac420de59295f9ec60a6b33711b8c8cfcb9f432613864	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.3:4	Had386158f5afc89b	cthy	f80v.3	f80	B	B	2	4	7	4	4	f94d6764b4747891e86101516ee120affd53a581323ce71bdd73aef42abbf4a1	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.3:5	H0a19b4727d1fbd3a	ot	f80v.3	f80	B	B	2	5	7	4	4	8da9a82c1aad9037315423df1a36ace287f0600f8ab9a77aaacc192c64eb4777	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.3:6	Ha36941a5a6f784df	eeky	f80v.3	f80	B	B	2	6	7	3	3	41027da2fcfbbdbdca60d4bad16f85beaaa9faaeec1777a07b6a2fecbf277ba5	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.3:7	Hacac86c0e609ca90	l	f80v.3	f80	B	B	2	7	7	2	2	b6a5a7262ad2a3ad9b0f706bb07f556c1895172f09caee31fc446adf001916e4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.6:1	Hde9e6a81aa9af1c0	cheol	f80v.6	f80	B	B	2	1	9	2	2	a1d069d2183c71b94929eb5d53fee7e65b6c45e0c5f39be8bb87cc0ba9bfd487	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.6:2	H8e5202705183bd3a	ke	f80v.6	f80	B	B	2	2	9	3	3	715da0a6f27daa8b698e5eddd5953b454b69b161195eb421b16347f5ef460a05	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.6:3	Hc4c59f3686b601f7	pcheol	f80v.6	f80	B	B	2	3	9	4	4	d419843f05e5fa85cbda97d3637404ba0efdd98a015c6a0e3c149a98de0346f9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.6:4	H8254c329a92850f6	k	f80v.6	f80	B	B	2	4	9	4	4	ccae80ffe5315d4e05f5f91336ba0f1f429a8bd480b8134c99d4d893356c6814	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.6:5	H3f79bb7b435b0532	e	f80v.6	f80	B	B	2	5	9	4	4	4713dc9e7e8046f0b6ccca2abd780ade695d7bf293120f2346533ff6bf3d096a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.6:6	H2689367b205c16ce	ok	f80v.6	f80	B	B	2	6	9	4	4	e03be74d64d245830c8ed8c39f47588f0c45de978ffd4e74498ed10ed55e485c	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.6:7	H18298b6fdbad02f9	otey	f80v.6	f80	B	B	2	7	9	4	4	fdac95c70e6ac62aeaa9299b195d3f52b134fc8dedc583c0c7c2c71f9d500cf9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.6:8	Hb13c0ea15587743a	oke	f80v.6	f80	B	B	2	8	9	3	3	8376a86c351a3ed14bab34db4a270e6b1e2ad34f1793753e1c103f3914ac114c	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.6:9	Ha1fce4363854ff88	y	f80v.6	f80	B	B	2	9	9	2	2	24364e5aa9cde83d84400d13e399c9e29e87973903161d7cb79765708de196f4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.7:1	H8867c6fb7613fe13	polshol	f80v.7	f80	B	B	2	1	8	2	2	a08c29843c92ebbd07f6a26820b920fe9be881e7d0bf97ceec155efc27caf467	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.7:2	Hd9cf33379ae991a1	chey	f80v.7	f80	B	B	2	2	8	3	3	b811402d59b496919d990942a9a4b747f61b9e49b9c713a5e0c029ce2b93b8c4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.7:3	H2aed9df78446daa8	okol	f80v.7	f80	B	B	2	3	8	4	4	806f6a82f940030b2cb77c07d3ef3cabb8ca6b2fdb651e6c57031e407ae92c29	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.7:4	H3f79bb7b435b0532	e	f80v.7	f80	B	B	2	4	8	4	4	c1af1cbc611fd3e8e46142f00c97bd448c86468979ecc73dcb7debe525564d8a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.7:5	He79e624caf27bdac	shey	f80v.7	f80	B	B	2	5	8	4	4	ce5eda188e8590ab2443dbf43d1ea78fb9cade751bfd1efe7b0fb3d03145903b	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.7:6	Hf789c4d98a4ee924	aly	f80v.7	f80	B	B	2	6	8	4	4	cc6e7853720181686f5521e07eb7e38bcbc2b2c116851a151ef3afe11c91b497	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f80v.7:7	H923ee47d9c436ff6	kchey	f80v.7	f80	B	B	2	7	8	3	3	d3e8fb8b880ef3400104c0d9458392824a18bee7ecd01c9d8c2aa3f887bdebf9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
